user_id,home_location,preferred_payment_type,average_transaction_amount,transaction_amount_std_dev,favorite_merchants,active_start_hour,active_end_hour,known_devices,travel_frequency,risk_tolerance
U04690,Bangalore,Card,3485.76,2310.15,Starbucks|BookMyShow|Ola|IRCTC|Hotstar,6,20,D04690-A|D04690-B,0.09,High
U04691,Pune,Card,3088.49,1446.29,Flipkart|Uber|BigBasket|Netflix|IRCTC,9,19,D04691-A|D04691-B,0.25,Low
U04692,Delhi,Card,4709.88,2980.4,Myntra|Amazon|Uber|Flipkart|BookMyShow,11,19,D04692-A|D04692-B,0.02,Medium
U04693,Hyderabad,Wallet,1723.47,749.97,Amazon|Netflix|Spotify|Ola|BigBasket,8,23,D04693-A|D04693-B,0.23,High
U04694,Ahmedabad,Wallet,4301.0,2809.51,Amazon|Swiggy|IRCTC|Spotify|BookMyShow,10,19,D04694-A|D04694-B,0.18,Low
U04695,Kolkata,UPI,2725.84,1750.64,BookMyShow|Amazon|Flipkart|PhonePe|Myntra,11,23,D04695-A|D04695-B,0.09,Low
U04696,Hyderabad,NetBanking,592.48,248.59,McDonalds|Myntra|BookMyShow|Amazon|IRCTC,6,23,D04696-A|D04696-B,0.17,Medium
U04697,Chennai,Card,1266.29,508.0,MakeMyTrip|McDonalds|Zomato|Spotify|Groww,6,20,D04697-A|D04697-B,0.04,Low
U04698,Hyderabad,Wallet,3769.32,1038.38,PhonePe|BigBasket|BookMyShow|IRCTC|MakeMyTrip,11,21,D04698-A|D04698-B,0.19,Low
U04699,Bangalore,Wallet,3171.49,1947.46,Ola|Netflix|IRCTC|McDonalds|Flipkart,10,20,D04699-A|D04699-B,0.07,High
U04700,Bangalore,Wallet,3342.55,859.69,Zerodha|Myntra|BigBasket|IRCTC|McDonalds,10,22,D04700-A|D04700-B,0.07,Low
U04701,Mumbai,Wallet,1221.03,455.04,PhonePe|Spotify|Netflix|Flipkart|BigBasket,8,21,D04701-A|D04701-B,0.11,Medium
U04702,Bangalore,Wallet,506.64,273.08,Zomato|Hotstar|Zerodha|Amazon|Swiggy,9,22,D04702-A|D04702-B,0.05,Medium
U04703,Hyderabad,NetBanking,2781.84,1768.74,Spotify|Zomato|Flipkart|Hotstar|Uber,11,19,D04703-A|D04703-B,0.13,High
U04704,Kolkata,UPI,1285.34,670.22,IRCTC|Hotstar|MakeMyTrip|Uber|Zerodha,7,21,D04704-A|D04704-B,0.23,High
U04705,Delhi,NetBanking,3287.79,1641.94,McDonalds|BigBasket|MakeMyTrip|Zomato|Paytm,10,22,D04705-A|D04705-B,0.12,Low
U04706,Hyderabad,NetBanking,4304.79,1612.86,Zomato|Groww|Amazon|Flipkart|MakeMyTrip,9,22,D04706-A|D04706-B,0.06,Medium
U04707,Hyderabad,Card,4764.19,1176.8,Ola|MakeMyTrip|Zomato|Uber|IRCTC,10,20,D04707-A|D04707-B,0.2,Medium
U04708,Chennai,UPI,4949.96,2214.59,Swiggy|Spotify|Netflix|BigBasket|Zerodha,11,21,D04708-A|D04708-B,0.22,Medium
U04709,Mumbai,Card,4477.46,2631.31,Zerodha|IRCTC|Spotify|Swiggy|Hotstar,8,19,D04709-A|D04709-B,0.17,Medium
U04710,Chennai,UPI,731.57,298.79,Flipkart|Ola|BigBasket|Groww|Hotstar,11,21,D04710-A|D04710-B,0.08,Medium
U04711,Pune,UPI,1450.45,521.08,Paytm|Ola|Swiggy|McDonalds|Myntra,11,21,D04711-A|D04711-B,0.23,High
U04712,Hyderabad,Wallet,4596.31,1085.54,Spotify|Hotstar|Groww|BigBasket|Uber,8,22,D04712-A|D04712-B,0.14,Low
U04713,Delhi,Card,4799.42,1406.41,Zerodha|Amazon|Myntra|Paytm|Groww,9,23,D04713-A|D04713-B,0.1,Medium
U04714,Chennai,Card,2312.05,476.69,Zerodha|Zomato|Spotify|MakeMyTrip|Groww,10,19,D04714-A|D04714-B,0.13,Medium
U04715,Hyderabad,NetBanking,2693.71,1052.69,Myntra|Ola|Zerodha|McDonalds|Swiggy,11,22,D04715-A|D04715-B,0.14,Medium
U04716,Bangalore,Card,2940.9,1577.93,Hotstar|MakeMyTrip|Myntra|Spotify|Uber,8,20,D04716-A|D04716-B,0.16,Medium
U04717,Kolkata,UPI,2283.9,981.89,Amazon|Ola|BookMyShow|Flipkart|Groww,8,20,D04717-A|D04717-B,0.09,High
U04718,Hyderabad,UPI,610.38,122.36,McDonalds|Ola|PhonePe|Flipkart|Starbucks,6,22,D04718-A|D04718-B,0.23,Medium
U04719,Ahmedabad,Wallet,2386.14,525.63,IRCTC|Hotstar|Swiggy|MakeMyTrip|Groww,6,21,D04719-A|D04719-B,0.08,Low
U04720,Delhi,NetBanking,3661.16,874.42,BigBasket|Myntra|McDonalds|Spotify|Hotstar,10,21,D04720-A|D04720-B,0.2,High
U04721,Ahmedabad,UPI,4346.15,2322.79,Starbucks|BigBasket|MakeMyTrip|Myntra|Flipkart,8,19,D04721-A|D04721-B,0.04,High
U04722,Mumbai,Card,3098.29,1336.67,Spotify|Zerodha|Uber|PhonePe|MakeMyTrip,6,22,D04722-A|D04722-B,0.08,Low
U04723,Mumbai,UPI,2824.51,1660.92,Starbucks|MakeMyTrip|BigBasket|Groww|Ola,6,23,D04723-A|D04723-B,0.21,Low
U04724,Chennai,NetBanking,3534.49,1301.47,BigBasket|Uber|Paytm|Hotstar|Spotify,10,21,D04724-A|D04724-B,0.21,Low
U04725,Hyderabad,UPI,4356.92,2878.85,Zomato|Swiggy|Paytm|IRCTC|BigBasket,11,23,D04725-A|D04725-B,0.18,Medium
U04726,Delhi,NetBanking,2859.83,1003.68,Zerodha|MakeMyTrip|Starbucks|Ola|Swiggy,10,19,D04726-A|D04726-B,0.09,Medium
U04727,Hyderabad,UPI,2473.91,1154.65,McDonalds|Zerodha|Netflix|Groww|Starbucks,11,20,D04727-A|D04727-B,0.21,Medium
U04728,Ahmedabad,UPI,3087.86,696.99,Uber|Myntra|PhonePe|McDonalds|Paytm,10,21,D04728-A|D04728-B,0.08,High
U04729,Pune,Wallet,449.53,302.36,Zerodha|Groww|BigBasket|Uber|BookMyShow,7,21,D04729-A|D04729-B,0.09,High
U04730,Ahmedabad,Card,4801.4,2053.58,Zomato|McDonalds|Amazon|Groww|Netflix,9,19,D04730-A|D04730-B,0.19,High
U04731,Kolkata,Card,4761.98,2340.78,Paytm|Flipkart|Uber|Swiggy|Netflix,11,23,D04731-A|D04731-B,0.12,High
U04732,Ahmedabad,Card,4047.65,2520.81,MakeMyTrip|Uber|Starbucks|Hotstar|Zomato,10,23,D04732-A|D04732-B,0.09,Low
U04733,Pune,Wallet,4456.09,2850.43,Starbucks|Hotstar|Netflix|Spotify|McDonalds,8,20,D04733-A|D04733-B,0.09,High
U04734,Bangalore,Card,4616.09,2426.57,Hotstar|PhonePe|Groww|Swiggy|Uber,8,22,D04734-A|D04734-B,0.22,Low
U04735,Bangalore,Wallet,1586.1,955.21,PhonePe|Groww|BigBasket|Amazon|Zomato,11,22,D04735-A|D04735-B,0.24,High
U04736,Pune,Card,2084.24,1230.44,Ola|Spotify|Zomato|Groww|Amazon,6,21,D04736-A|D04736-B,0.2,High
U04737,Pune,UPI,477.22,256.52,BookMyShow|Myntra|IRCTC|Zerodha|Zomato,7,23,D04737-A|D04737-B,0.02,High
U04738,Ahmedabad,Card,1248.25,417.79,Flipkart|Swiggy|Myntra|McDonalds|Hotstar,7,22,D04738-A|D04738-B,0.05,High
U04739,Ahmedabad,Card,2570.69,1792.92,MakeMyTrip|Netflix|IRCTC|Hotstar|Amazon,9,22,D04739-A|D04739-B,0.11,Medium
U04740,Chennai,Wallet,2640.36,988.84,BookMyShow|Hotstar|BigBasket|PhonePe|Spotify,9,21,D04740-A|D04740-B,0.2,Medium
U04741,Delhi,Card,2851.59,1844.57,IRCTC|BookMyShow|Zerodha|Uber|Myntra,10,20,D04741-A|D04741-B,0.13,Medium
U04742,Delhi,Wallet,457.98,313.56,MakeMyTrip|Uber|McDonalds|Netflix|Ola,10,22,D04742-A|D04742-B,0.21,Low
U04743,Hyderabad,UPI,4298.12,1749.85,PhonePe|BigBasket|Amazon|Hotstar|Ola,8,22,D04743-A|D04743-B,0.03,Low
U04744,Mumbai,Wallet,3325.88,879.37,MakeMyTrip|Netflix|Spotify|Zerodha|BookMyShow,7,23,D04744-A|D04744-B,0.17,Low
U04745,Chennai,NetBanking,2651.18,730.91,Zerodha|Zomato|Paytm|Uber|PhonePe,10,23,D04745-A|D04745-B,0.24,Medium
U04746,Bangalore,NetBanking,4616.85,1587.6,Spotify|Swiggy|Uber|Zomato|BigBasket,9,20,D04746-A|D04746-B,0.16,Low
U04747,Chennai,UPI,1938.93,1298.08,Uber|Paytm|Zomato|BigBasket|BookMyShow,11,20,D04747-A|D04747-B,0.25,High
U04748,Pune,Card,4098.5,2763.62,Starbucks|Spotify|BookMyShow|McDonalds|Zomato,8,22,D04748-A|D04748-B,0.12,Low
U04749,Hyderabad,Card,4337.23,2917.53,Starbucks|PhonePe|Spotify|BigBasket|Myntra,7,23,D04749-A|D04749-B,0.18,Low
U04750,Pune,Card,2228.28,757.77,Starbucks|McDonalds|BookMyShow|PhonePe|MakeMyTrip,7,19,D04750-A|D04750-B,0.07,High
U04751,Ahmedabad,Card,686.21,225.01,MakeMyTrip|Zomato|IRCTC|Swiggy|Amazon,7,19,D04751-A|D04751-B,0.21,High
U04752,Delhi,NetBanking,1057.28,409.93,McDonalds|Groww|Flipkart|Myntra|Hotstar,11,19,D04752-A|D04752-B,0.02,Low
U04753,Hyderabad,Card,1447.85,994.9,BigBasket|Spotify|Hotstar|Zomato|MakeMyTrip,11,19,D04753-A|D04753-B,0.23,High
U04754,Hyderabad,Wallet,601.49,172.77,Swiggy|IRCTC|Netflix|PhonePe|Groww,10,19,D04754-A|D04754-B,0.05,High
U04755,Mumbai,UPI,3252.12,1991.09,MakeMyTrip|Zerodha|Myntra|BookMyShow|Ola,8,19,D04755-A|D04755-B,0.17,Low
U04756,Hyderabad,Card,3608.75,739.42,BookMyShow|McDonalds|Flipkart|BigBasket|Netflix,11,21,D04756-A|D04756-B,0.07,Medium
U04757,Kolkata,Card,4265.57,2737.31,Myntra|Groww|Swiggy|IRCTC|BookMyShow,9,21,D04757-A|D04757-B,0.22,Medium
U04758,Kolkata,UPI,654.17,218.23,BigBasket|Starbucks|Paytm|PhonePe|Zerodha,11,21,D04758-A|D04758-B,0.08,Medium
U04759,Kolkata,Wallet,2756.12,594.3,MakeMyTrip|BigBasket|BookMyShow|Swiggy|Paytm,11,23,D04759-A|D04759-B,0.19,Low
U04760,Mumbai,Card,695.84,409.93,Zerodha|Uber|BookMyShow|Myntra|McDonalds,11,22,D04760-A|D04760-B,0.09,Medium
U04761,Delhi,UPI,2723.53,1714.28,Netflix|Flipkart|BigBasket|Amazon|Uber,7,19,D04761-A|D04761-B,0.17,Low
U04762,Hyderabad,Wallet,1009.21,453.71,Groww|Swiggy|BookMyShow|Netflix|Paytm,10,23,D04762-A|D04762-B,0.04,Medium
U04763,Kolkata,NetBanking,3142.15,1533.66,PhonePe|Amazon|Paytm|Zomato|Groww,9,20,D04763-A|D04763-B,0.13,High
U04764,Pune,NetBanking,1697.51,935.72,Myntra|MakeMyTrip|Zomato|Groww|PhonePe,8,23,D04764-A|D04764-B,0.24,Medium
U04765,Kolkata,UPI,4924.06,2513.61,IRCTC|BookMyShow|Myntra|PhonePe|Starbucks,6,19,D04765-A|D04765-B,0.07,Medium
U04766,Hyderabad,Wallet,1305.84,538.92,BookMyShow|BigBasket|Swiggy|Netflix|Paytm,9,20,D04766-A|D04766-B,0.04,Low
U04767,Mumbai,Card,4102.71,2251.36,McDonalds|Zerodha|Zomato|Amazon|Starbucks,10,23,D04767-A|D04767-B,0.22,Medium
U04768,Bangalore,Card,1153.23,758.05,Groww|Paytm|Starbucks|PhonePe|Zerodha,7,20,D04768-A|D04768-B,0.14,Medium
U04769,Bangalore,UPI,1333.29,822.83,Groww|Swiggy|Flipkart|Myntra|Starbucks,6,20,D04769-A|D04769-B,0.2,High
U04770,Kolkata,Wallet,1571.18,1073.68,Zomato|MakeMyTrip|Swiggy|McDonalds|IRCTC,10,23,D04770-A|D04770-B,0.07,Low
U04771,Chennai,NetBanking,1512.41,741.67,IRCTC|Netflix|Starbucks|BookMyShow|MakeMyTrip,8,20,D04771-A|D04771-B,0.19,High
U04772,Ahmedabad,UPI,2696.44,906.86,Flipkart|Ola|Groww|Paytm|Spotify,6,22,D04772-A|D04772-B,0.12,Low
U04773,Bangalore,NetBanking,4157.59,2293.77,Ola|Swiggy|Amazon|Myntra|BigBasket,8,20,D04773-A|D04773-B,0.12,Low
U04774,Chennai,Wallet,4783.76,2851.93,Myntra|Netflix|Zomato|IRCTC|Swiggy,8,23,D04774-A|D04774-B,0.16,Low
U04775,Mumbai,Wallet,3777.69,2226.52,BookMyShow|Zomato|Hotstar|McDonalds|Netflix,11,22,D04775-A|D04775-B,0.21,Low
U04776,Chennai,NetBanking,4333.57,1708.62,BigBasket|Groww|Zerodha|Spotify|Hotstar,9,22,D04776-A|D04776-B,0.1,Low
U04777,Ahmedabad,Wallet,3348.55,1069.17,Hotstar|IRCTC|Zerodha|BookMyShow|Netflix,11,23,D04777-A|D04777-B,0.13,Low
U04778,Chennai,Card,2661.32,997.24,McDonalds|Flipkart|MakeMyTrip|Ola|Paytm,6,19,D04778-A|D04778-B,0.25,High
U04779,Kolkata,NetBanking,4918.48,1094.67,Myntra|IRCTC|Paytm|Amazon|McDonalds,7,22,D04779-A|D04779-B,0.1,High
U04780,Delhi,UPI,1664.0,943.67,McDonalds|Zerodha|Netflix|Swiggy|Zomato,8,23,D04780-A|D04780-B,0.18,Medium
U04781,Bangalore,Wallet,3468.61,1457.59,Zerodha|Ola|Groww|Zomato|Starbucks,9,22,D04781-A|D04781-B,0.23,High
U04782,Pune,Wallet,1538.73,938.54,Starbucks|Uber|Zomato|Netflix|Groww,8,22,D04782-A|D04782-B,0.03,Low
U04783,Bangalore,UPI,1323.6,266.74,Spotify|Groww|McDonalds|Zomato|Flipkart,8,19,D04783-A|D04783-B,0.21,Low
U04784,Chennai,NetBanking,3054.53,1300.02,Amazon|MakeMyTrip|Ola|Flipkart|IRCTC,9,20,D04784-A|D04784-B,0.19,High
U04785,Kolkata,UPI,1855.41,1064.91,Hotstar|Groww|Paytm|Swiggy|MakeMyTrip,6,22,D04785-A|D04785-B,0.02,Medium
U04786,Delhi,NetBanking,351.22,234.11,BigBasket|MakeMyTrip|Ola|Flipkart|PhonePe,6,23,D04786-A|D04786-B,0.22,Low
U04787,Pune,UPI,2982.67,720.74,Uber|IRCTC|Swiggy|Paytm|Myntra,8,20,D04787-A|D04787-B,0.1,High
U04788,Pune,UPI,3639.45,1468.17,Spotify|Zerodha|Starbucks|Paytm|Netflix,8,19,D04788-A|D04788-B,0.09,Low
U04789,Kolkata,NetBanking,1502.71,853.54,Groww|Swiggy|Spotify|Hotstar|Zomato,11,22,D04789-A|D04789-B,0.11,Low
U04790,Bangalore,Wallet,4351.76,2077.71,Ola|Netflix|BookMyShow|Spotify|IRCTC,7,20,D04790-A|D04790-B,0.09,Medium
U04791,Pune,NetBanking,1599.09,991.95,MakeMyTrip|Flipkart|BookMyShow|Zomato|IRCTC,10,22,D04791-A|D04791-B,0.16,High
U04792,Chennai,NetBanking,956.05,455.9,MakeMyTrip|McDonalds|Swiggy|Zomato|Flipkart,6,20,D04792-A|D04792-B,0.19,Low
U04793,Chennai,Wallet,1013.59,488.6,IRCTC|Paytm|McDonalds|Ola|Flipkart,11,19,D04793-A|D04793-B,0.18,Medium
U04794,Bangalore,UPI,2687.42,1354.26,Starbucks|Zomato|Amazon|BookMyShow|IRCTC,9,23,D04794-A|D04794-B,0.05,Low
U04795,Chennai,NetBanking,535.02,135.26,MakeMyTrip|Starbucks|Hotstar|Ola|IRCTC,10,23,D04795-A|D04795-B,0.03,Medium
U04796,Pune,Card,442.39,145.6,Paytm|PhonePe|Swiggy|Groww|Zomato,9,19,D04796-A|D04796-B,0.23,High
U04797,Ahmedabad,Card,4140.82,1971.62,Starbucks|Spotify|Myntra|Hotstar|McDonalds,11,22,D04797-A|D04797-B,0.02,Low
U04798,Hyderabad,Card,1499.91,616.69,MakeMyTrip|Paytm|Amazon|BigBasket|Starbucks,9,21,D04798-A|D04798-B,0.12,Medium
U04799,Chennai,Wallet,955.62,219.57,Swiggy|Zerodha|Ola|Groww|McDonalds,10,21,D04799-A|D04799-B,0.11,High
U04800,Bangalore,Wallet,2632.84,803.68,BookMyShow|Zerodha|Uber|Zomato|Swiggy,9,22,D04800-A|D04800-B,0.23,Medium
U04801,Ahmedabad,Wallet,2879.65,1391.2,Swiggy|Uber|Groww|Ola|Myntra,6,23,D04801-A|D04801-B,0.09,Medium
U04802,Delhi,NetBanking,2038.91,444.93,Amazon|BookMyShow|BigBasket|Spotify|MakeMyTrip,7,22,D04802-A|D04802-B,0.02,High
U04803,Bangalore,Card,3151.16,2162.57,McDonalds|Myntra|Starbucks|Ola|Netflix,7,22,D04803-A|D04803-B,0.25,Low
U04804,Chennai,Card,3738.79,879.12,IRCTC|BigBasket|Zerodha|MakeMyTrip|Uber,8,20,D04804-A|D04804-B,0.07,Low
U04805,Delhi,NetBanking,3280.13,1233.11,Zomato|Uber|MakeMyTrip|Amazon|Groww,6,19,D04805-A|D04805-B,0.14,Medium
U04806,Pune,UPI,4712.32,3002.61,Groww|Zerodha|Zomato|MakeMyTrip|Paytm,7,22,D04806-A|D04806-B,0.04,High
U04807,Mumbai,NetBanking,4281.62,2417.68,Swiggy|Zerodha|Zomato|Hotstar|Spotify,10,22,D04807-A|D04807-B,0.18,Medium
U04808,Delhi,Card,3760.42,1620.83,Amazon|Uber|Zomato|IRCTC|Ola,7,21,D04808-A|D04808-B,0.18,Medium
U04809,Pune,UPI,3177.75,975.5,Zomato|Starbucks|Myntra|Flipkart|BookMyShow,6,21,D04809-A|D04809-B,0.1,Low
U04810,Hyderabad,Card,2813.72,946.85,Hotstar|McDonalds|IRCTC|BigBasket|Spotify,8,23,D04810-A|D04810-B,0.2,High
U04811,Ahmedabad,NetBanking,3640.91,794.56,Myntra|BookMyShow|Netflix|PhonePe|Hotstar,6,20,D04811-A|D04811-B,0.12,Medium
U04812,Kolkata,UPI,2928.86,770.57,Hotstar|Zomato|IRCTC|Spotify|Flipkart,7,21,D04812-A|D04812-B,0.25,Low
U04813,Mumbai,Card,841.37,334.13,Amazon|Ola|Zomato|Groww|Netflix,11,23,D04813-A|D04813-B,0.08,Low
U04814,Pune,Card,3091.49,1622.37,Myntra|Flipkart|Zerodha|PhonePe|BigBasket,6,23,D04814-A|D04814-B,0.07,High
U04815,Kolkata,NetBanking,528.76,143.61,Spotify|McDonalds|PhonePe|Hotstar|BookMyShow,7,22,D04815-A|D04815-B,0.23,Medium
U04816,Mumbai,NetBanking,2878.53,1939.93,BookMyShow|Paytm|Myntra|Spotify|Flipkart,6,19,D04816-A|D04816-B,0.17,High
U04817,Delhi,UPI,4771.47,2932.07,Spotify|IRCTC|Groww|Swiggy|McDonalds,7,19,D04817-A|D04817-B,0.24,Low
U04818,Chennai,UPI,4869.19,3275.57,Zomato|BookMyShow|Spotify|Uber|Starbucks,6,20,D04818-A|D04818-B,0.13,High
U04819,Hyderabad,Card,3906.79,2569.41,Starbucks|BigBasket|Paytm|McDonalds|BookMyShow,9,23,D04819-A|D04819-B,0.17,Medium
U04820,Bangalore,NetBanking,4680.95,2486.59,Paytm|Zerodha|IRCTC|MakeMyTrip|McDonalds,7,19,D04820-A|D04820-B,0.06,High
U04821,Bangalore,Wallet,1655.06,369.85,MakeMyTrip|Netflix|Myntra|Flipkart|IRCTC,9,19,D04821-A|D04821-B,0.22,Low
U04822,Bangalore,Card,3262.5,1432.69,Ola|Amazon|BigBasket|Flipkart|Groww,9,23,D04822-A|D04822-B,0.14,High
U04823,Delhi,Wallet,1535.59,560.03,Hotstar|Ola|Zerodha|BigBasket|Zomato,7,21,D04823-A|D04823-B,0.23,High
U04824,Pune,Wallet,1577.17,841.32,Swiggy|BigBasket|PhonePe|Ola|McDonalds,11,19,D04824-A|D04824-B,0.06,Medium
U04825,Bangalore,Card,4927.51,3363.96,Ola|MakeMyTrip|Paytm|Groww|Zomato,9,21,D04825-A|D04825-B,0.03,High
U04826,Pune,NetBanking,2630.3,1375.74,BookMyShow|Paytm|Zerodha|Starbucks|Ola,6,21,D04826-A|D04826-B,0.07,High
U04827,Chennai,Wallet,4810.77,1432.75,Myntra|Hotstar|MakeMyTrip|Netflix|PhonePe,9,23,D04827-A|D04827-B,0.04,Medium
U04828,Kolkata,Card,3458.25,1971.16,Myntra|Amazon|Swiggy|Starbucks|Paytm,6,19,D04828-A|D04828-B,0.19,Low
U04829,Chennai,Wallet,2253.04,836.59,IRCTC|Paytm|Starbucks|Flipkart|Swiggy,11,20,D04829-A|D04829-B,0.14,Low
U04830,Delhi,Card,4008.53,2226.63,Amazon|Netflix|Uber|PhonePe|Spotify,10,23,D04830-A|D04830-B,0.04,Medium
U04831,Delhi,UPI,3854.47,1902.25,Zomato|IRCTC|MakeMyTrip|Spotify|Hotstar,10,23,D04831-A|D04831-B,0.22,Low
U04832,Delhi,Wallet,4618.07,2127.78,Hotstar|Zerodha|Flipkart|IRCTC|Swiggy,8,21,D04832-A|D04832-B,0.04,Medium
U04833,Pune,Wallet,1691.56,544.43,McDonalds|Zerodha|PhonePe|BookMyShow|Zomato,7,21,D04833-A|D04833-B,0.07,Low
U04834,Kolkata,Wallet,2196.94,1270.13,Netflix|Groww|McDonalds|Spotify|Flipkart,10,22,D04834-A|D04834-B,0.22,Medium
U04835,Bangalore,Card,2561.38,519.59,BigBasket|Netflix|Hotstar|Spotify|Zomato,8,21,D04835-A|D04835-B,0.11,Medium
U04836,Kolkata,Card,352.25,226.37,Zerodha|Myntra|MakeMyTrip|Amazon|McDonalds,8,21,D04836-A|D04836-B,0.12,Low
U04837,Chennai,Card,1012.16,305.26,Myntra|Starbucks|Ola|Groww|MakeMyTrip,8,21,D04837-A|D04837-B,0.14,Medium
U04838,Delhi,Wallet,4778.85,2981.84,Myntra|Groww|Zomato|Amazon|PhonePe,8,20,D04838-A|D04838-B,0.23,Medium
U04839,Ahmedabad,NetBanking,1085.58,739.51,Flipkart|Paytm|Ola|Netflix|Spotify,8,19,D04839-A|D04839-B,0.14,High
U04840,Mumbai,Card,1679.14,604.36,PhonePe|BookMyShow|Zomato|Ola|Uber,11,23,D04840-A|D04840-B,0.2,High
U04841,Mumbai,Wallet,4074.58,2796.48,BigBasket|Uber|Zerodha|Swiggy|Netflix,7,22,D04841-A|D04841-B,0.13,Medium
U04842,Kolkata,Card,4583.03,1371.01,Netflix|Hotstar|Myntra|IRCTC|Zerodha,9,23,D04842-A|D04842-B,0.21,Low
U04843,Bangalore,UPI,1812.06,1203.9,Groww|IRCTC|Ola|Hotstar|McDonalds,6,22,D04843-A|D04843-B,0.23,High
U04844,Pune,NetBanking,3660.87,2417.97,Myntra|PhonePe|Netflix|Ola|Hotstar,8,19,D04844-A|D04844-B,0.18,High
U04845,Bangalore,Card,2446.03,787.98,Netflix|BigBasket|IRCTC|Amazon|Myntra,11,20,D04845-A|D04845-B,0.08,High
U04846,Mumbai,Wallet,2145.95,1196.48,IRCTC|Netflix|Zomato|Uber|Hotstar,11,19,D04846-A|D04846-B,0.06,Low
U04847,Delhi,Wallet,996.31,383.58,Zomato|McDonalds|BigBasket|PhonePe|Uber,6,20,D04847-A|D04847-B,0.07,Low
U04848,Bangalore,Card,4530.36,1485.85,Zomato|Spotify|Ola|Amazon|MakeMyTrip,8,19,D04848-A|D04848-B,0.15,High
U04849,Hyderabad,UPI,3724.37,1123.46,Starbucks|McDonalds|Hotstar|BookMyShow|Myntra,7,20,D04849-A|D04849-B,0.23,Low
U04850,Mumbai,UPI,2341.18,1334.18,Swiggy|Groww|Myntra|BigBasket|Zomato,8,23,D04850-A|D04850-B,0.23,Medium
U04851,Delhi,NetBanking,2578.63,1706.38,Groww|Ola|BigBasket|Myntra|Zomato,9,23,D04851-A|D04851-B,0.2,Low
U04852,Bangalore,NetBanking,773.03,260.71,Hotstar|Paytm|Myntra|IRCTC|McDonalds,11,20,D04852-A|D04852-B,0.04,Low
U04853,Bangalore,Wallet,4633.13,2872.14,McDonalds|BookMyShow|Spotify|Hotstar|Swiggy,8,20,D04853-A|D04853-B,0.02,High
U04854,Bangalore,Wallet,1942.02,1052.42,Myntra|BigBasket|Amazon|Netflix|Flipkart,9,20,D04854-A|D04854-B,0.23,Medium
U04855,Chennai,Wallet,4874.83,3230.34,Paytm|Swiggy|Uber|Groww|Ola,7,21,D04855-A|D04855-B,0.11,Low
U04856,Hyderabad,Wallet,2339.32,960.33,IRCTC|BigBasket|Myntra|Flipkart|Spotify,11,22,D04856-A|D04856-B,0.03,High
U04857,Delhi,Wallet,4704.58,1370.97,Starbucks|BigBasket|MakeMyTrip|Amazon|PhonePe,6,23,D04857-A|D04857-B,0.08,Medium
U04858,Delhi,Wallet,4440.55,1162.01,Spotify|Uber|MakeMyTrip|BookMyShow|IRCTC,8,19,D04858-A|D04858-B,0.21,High
U04859,Ahmedabad,UPI,3716.53,2569.72,BookMyShow|Ola|Myntra|Amazon|IRCTC,9,21,D04859-A|D04859-B,0.13,High
U04860,Bangalore,Wallet,920.33,396.65,Starbucks|BookMyShow|McDonalds|Groww|MakeMyTrip,10,21,D04860-A|D04860-B,0.18,Low
U04861,Ahmedabad,Wallet,2431.76,1478.88,Flipkart|BookMyShow|Swiggy|Spotify|Paytm,6,21,D04861-A|D04861-B,0.24,High
U04862,Mumbai,Wallet,3724.69,1472.96,Flipkart|Uber|Myntra|McDonalds|BookMyShow,7,21,D04862-A|D04862-B,0.18,High
U04863,Bangalore,Card,1726.38,917.16,Spotify|Starbucks|BigBasket|Uber|Myntra,8,22,D04863-A|D04863-B,0.24,High
U04864,Bangalore,UPI,4000.75,2125.46,Zerodha|BookMyShow|Hotstar|Amazon|McDonalds,6,22,D04864-A|D04864-B,0.19,High
U04865,Delhi,UPI,2692.75,1684.46,MakeMyTrip|McDonalds|IRCTC|BookMyShow|Ola,6,21,D04865-A|D04865-B,0.08,Low
U04866,Delhi,Card,738.83,436.76,BookMyShow|BigBasket|Netflix|Amazon|Spotify,9,19,D04866-A|D04866-B,0.23,Medium
U04867,Ahmedabad,Card,4076.77,1761.68,Zomato|PhonePe|BookMyShow|Hotstar|Myntra,10,21,D04867-A|D04867-B,0.19,Medium
U04868,Bangalore,Wallet,4627.4,1206.45,Flipkart|BigBasket|BookMyShow|Myntra|Groww,8,22,D04868-A|D04868-B,0.14,Medium
U04869,Hyderabad,NetBanking,4585.37,1150.81,Flipkart|PhonePe|Zerodha|Netflix|MakeMyTrip,11,19,D04869-A|D04869-B,0.23,Medium
U04870,Delhi,Card,2448.0,1249.71,Groww|McDonalds|Netflix|Spotify|Swiggy,8,22,D04870-A|D04870-B,0.09,Low
U04871,Ahmedabad,UPI,4552.18,3182.91,PhonePe|Uber|Amazon|Zerodha|Flipkart,7,19,D04871-A|D04871-B,0.11,Low
U04872,Hyderabad,NetBanking,1866.23,382.9,IRCTC|BigBasket|Hotstar|Zerodha|Spotify,7,21,D04872-A|D04872-B,0.17,Low
U04873,Hyderabad,Card,506.26,249.97,Swiggy|Netflix|IRCTC|Ola|Flipkart,9,23,D04873-A|D04873-B,0.16,High
U04874,Mumbai,Card,347.34,225.66,Spotify|MakeMyTrip|BigBasket|Hotstar|Flipkart,10,19,D04874-A|D04874-B,0.22,Medium
U04875,Chennai,UPI,4345.28,1895.84,Spotify|MakeMyTrip|Uber|Zerodha|PhonePe,6,20,D04875-A|D04875-B,0.07,Medium
